par_cz,kid_race,par_pctile,shrunk_xkid_vscore2020,cz_name
31002,Hispanic,-9,649.5545454545454,Ulysses
31002,White,-9,698.1167567567568,Ulysses
31002,Pooled,25,658.9438596491228,Ulysses
31002,White,50,694.0238773539353,Ulysses
31002,Pooled,-9,686.9879166666667,Ulysses
31003,Hispanic,75,717.2666666666667,Scott City
31003,Hispanic,-9,684.8833333333333,Scott City
31003,Pooled,-9,704.1961538461538,Scott City
31003,Hispanic,50,684.8833333333333,Scott City
31003,White,25,677.8514285714285,Scott City
31003,White,75,738.7121495327103,Scott City
31003,Pooled,25,673.1348837209302,Scott City
31003,Pooled,50,703.9590449139002,Scott City
31003,Pooled,75,734.7832061068702,Scott City
31003,White,-9,708.5688679245283,Scott City
31003,Hispanic,25,652.5,Scott City
31003,White,50,708.2817890520694,Scott City
31004,Asian,50,725.15,Liberal
31004,Hispanic,50,660.2795081967213,Liberal
31004,Black,50,614.45,Liberal
31004,Pooled,-9,674.1622676579925,Liberal
31004,White,25,661.5255172413794,Liberal
31004,Hispanic,-9,649.7386666666666,Liberal
31004,White,75,712.6469945355191,Liberal
31004,Pooled,75,704.9021367521367,Liberal
31004,AIAN,50,648.4749999999999,Liberal
31004,Hispanic,75,677.1,Liberal
31004,Asian,-9,724.43125,Liberal
31004,Black,25,592.1,Liberal
31004,Black,-9,604.8714285714286,Liberal
31004,White,-9,690.0475609756097,Liberal
31004,AIAN,-9,648.475,Liberal
31004,Black,75,636.8,Liberal
31004,Asian,75,730.9,Liberal
31004,Pooled,50,677.7013973234368,Liberal
31004,AIAN,75,670.4,Liberal
31004,AIAN,25,626.55,Liberal
31004,Pooled,25,650.5006578947368,Liberal
31004,Hispanic,25,643.4590163934427,Liberal
31004,Asian,25,719.4,Liberal
31004,White,50,687.0862558884492,Liberal
31005,Hispanic,25,653.8496062992126,Perryton
31005,Pooled,50,684.8978786724197,Perryton
31005,White,-9,690.3689189189189,Perryton
31005,White,75,717.7504587155963,Perryton
31005,White,50,690.853547941869,Perryton
31005,AIAN,25,632.1,Perryton
31005,Hispanic,75,672.6767441860466,Perryton
31005,AIAN,50,667.45,Perryton
31005,AIAN,75,702.8,Perryton
31005,AIAN,-9,667.45,Perryton
31005,Pooled,75,710.1007434944238,Perryton
31005,Pooled,25,659.6950138504155,Perryton
31005,White,25,663.9566371681416,Perryton
31005,Hispanic,50,663.2631752426296,Perryton
31005,Pooled,-9,681.2174603174603,Perryton
31005,Hispanic,-9,658.6117647058824,Perryton
31006,Asian,75,720.7,Guymon
31006,White,50,688.2877747252747,Guymon
31006,White,-9,689.0539603960397,Guymon
31006,Hispanic,25,656.4769230769231,Guymon
31006,Asian,25,699.4,Guymon
31006,Pooled,-9,682.1587248322147,Guymon
31006,AIAN,50,656.45,Guymon
31006,Black,50,642.65,Guymon
31006,AIAN,25,620.9,Guymon
31006,AIAN,-9,656.45,Guymon
31006,Black,25,609.8,Guymon
31006,Black,75,675.5,Guymon
31006,Hispanic,75,694.22,Guymon
31006,Pooled,75,709.5720588235295,Guymon
31006,Pooled,50,684.3585602759622,Guymon
31006,Pooled,25,659.145061728395,Guymon
31006,Asian,-9,710.05,Guymon
31006,Hispanic,50,675.3484615384616,Guymon
31006,White,75,714.0826923076924,Guymon
31006,White,25,662.4928571428571,Guymon
31006,Hispanic,-9,666.9611111111111,Guymon
31006,AIAN,75,692,Guymon
31006,Asian,50,710.05,Guymon
31006,Black,-9,642.65,Guymon
31007,Hispanic,75,667.9621621621621,Dumas
31007,Pooled,25,641.6337662337662,Dumas
31007,AIAN,75,714.3,Dumas
31007,AIAN,25,639.6,Dumas
31007,Black,75,606.9,Dumas
31007,Asian,75,688.8,Dumas
31007,Black,50,595.925,Dumas
31007,White,-9,678.5822950819672,Dumas
31007,Asian,25,673.4,Dumas
31007,Pooled,75,695.1521739130435,Dumas
31007,Black,25,584.95,Dumas
31007,Hispanic,25,634.3141843971631,Dumas
31007,White,25,650.6841059602649,Dumas
31007,Pooled,-9,663.1450485436893,Dumas
31007,White,50,678.3105594736389,Dumas
31007,Pooled,50,668.3929700734049,Dumas
31007,Black,-9,595.925,Dumas
31007,Hispanic,-9,641.3084269662921,Dumas
31007,AIAN,-9,676.95,Dumas
31007,Hispanic,50,651.1381732796626,Dumas
31007,Asian,-9,681.1,Dumas
31007,Asian,50,681.0999999999999,Dumas
31007,White,75,705.937012987013,Dumas
31007,AIAN,50,676.95,Dumas
31101,Black,25,579.5510729613734,Victoria
31101,AIAN,-9,638.6,Victoria
31101,AIAN,25,609.9,Victoria
31101,Asian,-9,735.55,Victoria
31101,Pooled,25,625.8196721311475,Victoria
31101,Black,75,622.7059405940594,Victoria
31101,AIAN,75,667.3,Victoria
31101,Black,-9,592.6008982035928,Victoria
31101,Hispanic,75,659.7532293986637,Victoria
31101,White,75,712.6203703703703,Victoria
31101,Pooled,-9,658.2297821350762,Victoria
31101,Black,50,601.1285067777164,Victoria
31101,Hispanic,50,634.2684489712547,Victoria
31101,Hispanic,-9,622.3092789598109,Victoria
31101,White,-9,690.1315537848606,Victoria
31101,AIAN,50,638.5999999999999,Victoria
31101,Asian,25,726.0052631578948,Victoria
31101,Pooled,50,661.4258006419261,Victoria
31101,Hispanic,25,608.7836685438456,Victoria
31101,White,50,684.3403455058265,Victoria
31101,Asian,75,745.0947368421052,Victoria
31101,Asian,50,735.55,Victoria
31101,White,25,656.0603206412826,Victoria
31101,Pooled,75,697.0319291527046,Victoria
31102,Black,25,577.4904347826086,La Grange
31102,Pooled,-9,677.104211663067,La Grange
31102,White,75,732.2372093023256,La Grange
31102,White,25,673.1765625,La Grange
31102,Black,-9,591.022602739726,La Grange
31102,Hispanic,25,637.9356164383562,La Grange
31102,Hispanic,-9,647.1466666666666,La Grange
31102,Black,75,641.2225806451613,La Grange
31102,Black,50,609.356507713885,La Grange
31102,Hispanic,75,686.7,La Grange
31102,Pooled,25,641.9404255319149,La Grange
31102,Pooled,75,721.5533007334964,La Grange
31102,White,-9,707.038,La Grange
31102,Hispanic,50,662.3178082191781,La Grange
31102,White,50,702.7068859011629,La Grange
31102,Pooled,50,681.7468631327056,La Grange
31103,White,50,685.45,Gonzales
31103,White,-9,680.5847619047619,Gonzales
31103,Pooled,25,630.4020771513353,Gonzales
31103,Hispanic,50,636.45,Gonzales
31103,Hispanic,25,620.4,Gonzales
31103,Pooled,75,695.3851239669422,Gonzales
31103,Black,50,603.25,Gonzales
31103,White,75,715.5,Gonzales
31103,Hispanic,75,652.5,Gonzales
31103,Hispanic,-9,623.4283018867925,Gonzales
31103,Black,-9,597.1527777777778,Gonzales
31103,Black,75,625.2,Gonzales
31103,Pooled,-9,647.5700873362446,Gonzales
31103,Black,25,581.3,Gonzales
31103,Pooled,50,662.8936005591388,Gonzales
31103,White,25,655.4,Gonzales
31201,Pooled,-9,674.6171470781353,Austin
31201,AIAN,75,663.2222222222222,Austin
31201,Hispanic,-9,643.4990233904027,Austin
31201,Asian,25,739.9405594405595,Austin
31201,Asian,-9,747.7222841225627,Austin
31201,Pooled,25,639.4849353569421,Austin
31201,Hispanic,75,675.9019309320461,Austin
31201,Black,25,586.3125843780135,Austin
31201,Hispanic,25,627.9194786645241,Austin
31201,Black,75,633.3487623762376,Austin
31201,White,25,663.2701593433125,Austin
31201,AIAN,25,614.4793103448276,Austin
31201,AIAN,-9,637.9803571428571,Austin
31201,Black,50,609.8306733771255,Austin
31201,Asian,50,746.4073167573167,Austin
31201,White,75,715.193480924761,Austin
31201,Pooled,75,705.4281920138033,Austin
31201,Asian,75,752.8740740740741,Austin
31201,AIAN,50,638.8507662835249,Austin
31201,Black,-9,599.4996877168633,Austin
31201,White,50,689.2318201340368,Austin
31201,Hispanic,50,651.9107047982851,Austin
31201,Pooled,50,672.4565636853727,Austin
31201,White,-9,697.7121978974748,Austin
31202,Asian,25,695.8,Burnet
31202,Hispanic,25,625.9392592592593,Burnet
31202,Hispanic,-9,634.7614457831326,Burnet
31202,Asian,50,711.9,Burnet
31202,White,75,701.93,Burnet
31202,Pooled,75,697.3028720626631,Burnet
31202,White,50,674.8007142857143,Burnet
31202,Pooled,25,641.1662691652471,Burnet
31202,Black,25,590.95,Burnet
31202,Pooled,50,669.2345706139552,Burnet
31202,White,-9,671.1345945945945,Burnet
31202,AIAN,75,681.9,Burnet
31202,Pooled,-9,663.3315463917526,Burnet
31202,Hispanic,75,673.1806451612903,Burnet
31202,Hispanic,50,649.5599522102748,Burnet
31202,Black,-9,617.4,Burnet
31202,Asian,-9,711.9,Burnet
31202,AIAN,50,642.15,Burnet
31202,Black,50,617.4000000000001,Burnet
31202,AIAN,-9,642.15,Burnet
31202,Asian,75,728,Burnet
31202,Black,75,643.85,Burnet
31202,AIAN,25,602.4,Burnet
31202,White,25,647.6714285714286,Burnet
31301,Black,25,592.3805555555556,San Antonio
31301,White,75,712.1222503961965,San Antonio
31301,Black,75,641.3261538461538,San Antonio
31301,Asian,-9,720.6477124183007,San Antonio
31301,Pooled,-9,657.7298753972236,San Antonio
31301,Hispanic,-9,634.8292611983711,San Antonio
31301,AIAN,50,646.5080617495712,San Antonio
31301,Asian,25,712.1496732026144,San Antonio
31301,White,-9,691.8118319838056,San Antonio
31301,Hispanic,25,620.8796836158192,San Antonio
31301,Black,50,616.8533547008547,San Antonio
31301,White,50,684.0176378031402,San Antonio
31301,AIAN,-9,644.2010309278351,San Antonio
31301,Pooled,25,628.7809499489275,San Antonio
31301,AIAN,75,671.3727272727273,San Antonio
31301,Pooled,75,696.5911851126347,San Antonio
31301,White,25,655.913025210084,San Antonio
31301,Hispanic,50,647.2471462376928,San Antonio
31301,Black,-9,608.287875,San Antonio
31301,Pooled,50,662.6860675307811,San Antonio
31301,AIAN,25,621.6433962264151,San Antonio
31301,Asian,50,720.6477124183007,San Antonio
31301,Asian,75,729.1457516339869,San Antonio
31301,Hispanic,75,673.6146088595665,San Antonio
31302,Pooled,-9,644.1851602023609,Beeville
31302,AIAN,50,640.8499999999999,Beeville
31302,Pooled,50,655.8831386410606,Beeville
31302,Black,25,592.14,Beeville
31302,Asian,75,724.5,Beeville
31302,AIAN,25,606.3,Beeville
31302,AIAN,75,675.4,Beeville
31302,Hispanic,75,667.1985507246377,Beeville
31302,White,75,714.3230769230769,Beeville
31302,Black,75,623.74,Beeville
31302,Black,-9,607.9400000000001,Beeville
31302,Hispanic,-9,618.088990825688,Beeville
31302,AIAN,-9,640.85,Beeville
31302,Pooled,25,618.3863753213368,Beeville
31302,White,-9,682.0065217391304,Beeville
31302,Asian,50,717.45,Beeville
31302,Hispanic,25,604.95503875969,Beeville
31302,Hispanic,50,636.0767947421639,Beeville
31302,Asian,-9,717.45,Beeville
31302,Black,50,607.9400000000001,Beeville
31302,White,25,648.5460176991151,Beeville
31302,Asian,25,710.4,Beeville
31302,Pooled,75,693.3799019607843,Beeville
31302,White,50,681.4345473110959,Beeville
31303,AIAN,-9,640.9,Kerrville
31303,Hispanic,50,649.595374800638,Kerrville
31303,Asian,50,684,Kerrville
31303,Black,25,594.4,Kerrville
31303,AIAN,25,625.8,Kerrville
31303,Black,-9,618.25,Kerrville
31303,Hispanic,25,626.921052631579,Kerrville
31303,White,50,692.642295280355,Kerrville
31303,Pooled,25,651.2536416184971,Kerrville
31303,Asian,25,666.2,Kerrville
31303,Pooled,-9,674.0245,Kerrville
31303,Black,75,642.1,Kerrville
31303,Asian,75,701.8,Kerrville
31303,White,25,666.1656716417911,Kerrville
31303,Hispanic,-9,635.0102702702703,Kerrville
31303,White,75,719.1189189189189,Kerrville
31303,AIAN,75,656,Kerrville
31303,Black,50,618.25,Kerrville
31303,Asian,-9,684,Kerrville
31303,White,-9,690.1567346938775,Kerrville
31303,Pooled,75,710.8409345794392,Kerrville
31303,Hispanic,75,672.269696969697,Kerrville
31303,Pooled,50,681.0472880989682,Kerrville
31303,AIAN,50,640.9,Kerrville
31304,Pooled,50,674.25,Mason
31304,Hispanic,25,616,Mason
31304,Pooled,25,641.15,Mason
31304,Pooled,-9,674.25,Mason
31304,Hispanic,50,651.6,Mason
31304,Pooled,75,707.35,Mason
31304,White,25,666.3,Mason
31304,White,75,727.5,Mason
31304,White,-9,696.9,Mason
31304,White,50,696.9,Mason
31304,Hispanic,75,687.2,Mason
31304,Hispanic,-9,651.6,Mason
31401,Pooled,-9,662.7837796713329,Midland
31401,Asian,50,740.3663636363636,Midland
31401,White,25,645.4667868409193,Midland
31401,Black,75,638.9378787878788,Midland
31401,Pooled,25,632.7726439790576,Midland
31401,Black,50,609.9644793000427,Midland
31401,Hispanic,-9,638.3536729857819,Midland
31401,Asian,75,745.2727272727273,Midland
31401,Pooled,50,665.5719539185754,Midland
31401,White,75,705.6608513021563,Midland
31401,White,50,675.5638190715379,Midland
31401,Pooled,75,698.3712638580931,Midland
31401,Black,25,580.9910798122065,Midland
31401,White,-9,682.5916580310881,Midland
31401,Asian,25,735.46,Midland
31401,AIAN,-9,647.648,Midland
31401,Hispanic,75,671.9943089430894,Midland
31401,AIAN,75,667.0359999999999,Midland
31401,AIAN,50,647.6479999999999,Midland
31401,Hispanic,25,628.9424564063685,Midland
31401,AIAN,25,628.26,Midland
31401,Hispanic,50,650.4683826747289,Midland
31401,Black,-9,594.6989247311828,Midland
31401,Asian,-9,740.6,Midland
31402,Black,25,579,Pecos
31402,White,75,697.4297872340426,Pecos
31402,White,25,637.4007575757576,Pecos
31402,White,-9,668.4047619047619,Pecos
31402,Pooled,75,682.5716894977169,Pecos
31402,Pooled,50,656.463106929833,Pecos
31402,Hispanic,-9,636.1560906515581,Pecos
31402,Black,75,598.3666666666667,Pecos
31402,Hispanic,75,666.1393939393939,Pecos
31402,Black,-9,588.6833333333333,Pecos
31402,Pooled,-9,647.9476923076924,Pecos
31402,Hispanic,25,629.2609756097561,Pecos
31402,White,50,667.4152724049001,Pecos
31402,Pooled,25,630.354524361949,Pecos
31402,Black,50,588.6833333333334,Pecos
31402,Hispanic,50,647.7001847745751,Pecos
31403,Hispanic,75,672.5903225806452,Fort Stockton
31403,Hispanic,-9,637.7154838709678,Fort Stockton
31403,Black,50,617.5,Fort Stockton
31403,Pooled,25,634.7452380952381,Fort Stockton
31403,Pooled,-9,650.689837398374,Fort Stockton
31403,Black,75,625.3,Fort Stockton
31403,Hispanic,50,650.7935483870967,Fort Stockton
31403,White,25,655.0700000000001,Fort Stockton
31403,Pooled,75,685.0320512820513,Fort Stockton
31403,Hispanic,25,628.9967741935484,Fort Stockton
31403,White,50,677.3140697674419,Fort Stockton
31403,White,-9,678.1180722891567,Fort Stockton
31403,White,75,699.5581395348837,Fort Stockton
31403,Pooled,50,659.8886446886447,Fort Stockton
31403,Black,25,609.7,Fort Stockton
31403,Black,-9,617.5,Fort Stockton
31404,White,75,712.8518518518518,Alpine
31404,Hispanic,50,664.5234172077921,Alpine
31404,Pooled,75,700.1551020408164,Alpine
31404,Hispanic,75,684.5727272727273,Alpine
31404,Pooled,50,674.2779133392487,Alpine
31404,Hispanic,25,644.4741071428571,Alpine
31404,White,50,689.0836182336182,Alpine
31404,White,25,665.3153846153846,Alpine
31404,Hispanic,-9,651.0574626865671,Alpine
31404,White,-9,689.5320754716981,Alpine
31404,Pooled,25,648.400724637681,Alpine
31404,Pooled,-9,661.9620320855615,Alpine
31501,Hispanic,-9,621.418581081081,Crystal City
31501,Black,75,679.5,Crystal City
31501,Pooled,75,671.8747572815533,Crystal City
31501,Black,-9,640.9,Crystal City
31501,White,75,705.4478260869565,Crystal City
31501,Hispanic,75,660.3027777777778,Crystal City
31501,Pooled,50,644.4275782778002,Crystal City
31501,White,-9,674.4586956521739,Crystal City
31501,Hispanic,50,638.1686965811966,Crystal City
31501,Black,25,602.3,Crystal City
31501,Black,50,640.9,Crystal City
31501,Pooled,25,616.9803992740472,Crystal City
31501,Hispanic,25,616.0346153846153,Crystal City
31501,White,25,643.4695652173913,Crystal City
31501,White,50,674.4586956521739,Crystal City
31501,Pooled,-9,625.6258409785933,Crystal City
31502,White,-9,673.9921052631579,Pearsall
31502,Black,50,585.4,Pearsall
31502,Pooled,25,613.45536159601,Pearsall
31502,White,75,712,Pearsall
31502,Hispanic,50,635.0571428571428,Pearsall
31502,White,50,678.4116279069767,Pearsall
31502,Black,75,610.4,Pearsall
31502,Pooled,75,674.4449438202247,Pearsall
31502,Black,-9,585.4,Pearsall
31502,Black,25,560.4,Pearsall
31502,Hispanic,25,610.8142857142857,Pearsall
31502,Pooled,50,643.9501527081173,Pearsall
31502,Hispanic,75,659.3,Pearsall
31502,Hispanic,-9,616.6618090452262,Pearsall
31502,Pooled,-9,624.5330612244898,Pearsall
31502,White,25,644.8232558139534,Pearsall
31503,AIAN,25,598.4,Laredo
31503,AIAN,75,698.1,Laredo
31503,Asian,75,722.5,Laredo
31503,White,25,643.6076923076923,Laredo
31503,Hispanic,25,630.8142307692308,Laredo
31503,AIAN,50,648.25,Laredo
31503,White,75,695.0814814814814,Laredo
31503,White,50,669.3445868945869,Laredo
31503,AIAN,-9,648.25,Laredo
31503,Pooled,50,655.1535994345147,Laredo
31503,Asian,25,702.2,Laredo
31503,Black,75,634.2,Laredo
31503,Pooled,-9,641.6714208438515,Laredo
31503,Pooled,25,631.3104353835522,Laredo
31503,Hispanic,-9,639.7478176902279,Laredo
31503,Black,-9,618.45,Laredo
31503,Black,25,602.7,Laredo
31503,Asian,50,712.35,Laredo
31503,Hispanic,50,653.5343256007254,Laredo
31503,White,-9,669.8301886792453,Laredo
31503,Hispanic,75,676.2544204322201,Laredo
31503,Asian,-9,712.35,Laredo
31503,Black,50,618.45,Laredo
31503,Pooled,75,678.9967634854772,Laredo
31600,AIAN,75,681.9,Brownsville
31600,Asian,50,719.6844444444445,Brownsville
31600,Hispanic,75,677.0364864864865,Brownsville
31600,Asian,-9,720.856,Brownsville
31600,White,-9,678.0032200357782,Brownsville
31600,Black,50,632.1591575091575,Brownsville
31600,Black,75,647.4230769230769,Brownsville
31600,Asian,75,725.5422222222222,Brownsville
31600,Black,25,616.8952380952381,Brownsville
31600,White,75,705.0684297520661,Brownsville
31600,Pooled,25,634.2699934768428,Brownsville
31600,White,50,675.576320139191,Brownsville
31600,Hispanic,-9,639.7821517104611,Brownsville
31600,Pooled,50,659.9071778844473,Brownsville
31600,Pooled,75,685.5443622920518,Brownsville
31600,AIAN,50,657.25,Brownsville
31600,Hispanic,50,655.205576189205,Brownsville
31600,Hispanic,25,633.3746658919233,Brownsville
31600,AIAN,-9,657.25,Brownsville
31600,Pooled,-9,644.0356803379688,Brownsville
31600,White,25,646.0842105263158,Brownsville
31600,Asian,25,713.8266666666667,Brownsville
31600,Black,-9,628.5676470588236,Brownsville
31600,AIAN,25,632.6,Brownsville
31700,White,-9,678.7266555183948,Corpus Christi
31700,Asian,-9,713.2865591397849,Corpus Christi
31700,White,75,703.2053479010926,Corpus Christi
31700,Black,75,638.8093922651934,Corpus Christi
31700,AIAN,25,600.0542857142857,Corpus Christi
31700,Hispanic,75,666.4286941580756,Corpus Christi
31700,Pooled,25,620.2930841516207,Corpus Christi
31700,White,25,644.6991207034373,Corpus Christi
31700,Asian,25,704.6301204819277,Corpus Christi
31700,Black,50,612.1474442241997,Corpus Christi
31700,Pooled,50,653.8529828921369,Corpus Christi
31700,AIAN,75,668.52,Corpus Christi
31700,Pooled,-9,646.6529687099256,Corpus Christi
31700,Asian,75,720.2621359223301,Corpus Christi
31700,Hispanic,-9,626.4082176189393,Corpus Christi
31700,White,50,673.952234302265,Corpus Christi
31700,AIAN,-9,634.2871428571428,Corpus Christi
31700,AIAN,50,634.2871428571428,Corpus Christi
31700,Pooled,75,687.412881632653,Corpus Christi
31700,Hispanic,25,611.9815113038093,Corpus Christi
31700,Asian,50,712.4461282021289,Corpus Christi
31700,Hispanic,50,639.2051027309424,Corpus Christi
31700,Black,-9,602.3001742160279,Corpus Christi
31700,Black,25,585.4854961832061,Corpus Christi
31800,Black,75,621.2625954198473,College Station
31800,Asian,25,762.1,College Station
31800,AIAN,50,643.6,College Station
31800,Hispanic,75,676.7352941176471,College Station
31800,Asian,75,766,College Station
31800,White,50,684.6741866060031,College Station
31800,Asian,50,764.05,College Station
31800,Hispanic,25,629.78,College Station
31800,Pooled,75,706.2936285585179,College Station
31800,Asian,-9,764.6235294117647,College Station
31800,Black,50,598.160796927451,College Station
31800,AIAN,-9,643.6,College Station
31800,Black,-9,582.9196103896104,College Station
31800,Pooled,25,627.6055935613682,College Station
31800,Hispanic,50,653.2576470588235,College Station
31800,White,-9,692.0080555555555,College Station
31800,White,25,653.9742700729927,College Station
31800,White,75,715.3741031390134,College Station
31800,AIAN,75,665.5,College Station
31800,Pooled,-9,664.6717113665389,College Station
31800,Hispanic,-9,641.5683544303797,College Station
31800,Pooled,50,666.949611059943,College Station
31800,AIAN,25,621.7,College Station
31800,Black,25,575.0589984350547,College Station
31900,AIAN,25,616.6526315789474,Pearland
31900,Hispanic,25,629.6315151515151,Pearland
31900,Black,75,623.8141592920354,Pearland
31900,Asian,75,735.2469387755102,Pearland
31900,White,50,670.746423059114,Pearland
31900,White,25,642.9622009569377,Pearland
31900,Hispanic,75,669.8320105820105,Pearland
31900,Asian,25,718.5772727272728,Pearland
31900,Black,50,602.737291660152,Pearland
31900,Hispanic,-9,642.2630922693266,Pearland
31900,Asian,50,726.9121057513914,Pearland
31900,Asian,-9,727.3602150537635,Pearland
31900,Pooled,75,691.2214982361486,Pearland
31900,White,75,698.5306451612903,Pearland
31900,White,-9,678.5413080895008,Pearland
31900,AIAN,50,651.3052631578948,Pearland
31900,Pooled,50,661.3657910396696,Pearland
31900,Black,-9,593.6891414141414,Pearland
31900,AIAN,-9,651.3052631578948,Pearland
31900,Black,25,581.6604240282686,Pearland
31900,Pooled,-9,662.6787694974004,Pearland
31900,Pooled,25,631.5100838431906,Pearland
31900,Hispanic,50,649.7317628667629,Pearland
31900,AIAN,75,685.9578947368421,Pearland
32000,Black,75,628.5656972669937,Houston
32000,Hispanic,-9,654.69783634692,Houston
32000,AIAN,25,621.6054054054053,Houston
32000,Black,25,586.2841316270567,Houston
32000,Pooled,25,636.4468989819891,Houston
32000,Hispanic,75,680.4395026026605,Houston
32000,Asian,75,754.9294153846154,Houston
32000,AIAN,50,649.0596391188876,Houston
32000,Hispanic,50,662.9295886997043,Houston
32000,Asian,-9,749.0556594646888,Houston
32000,Pooled,50,668.0095255650979,Houston
32000,Pooled,75,699.5721521482066,Houston
32000,Pooled,-9,667.2600466577948,Houston
32000,White,75,708.7293375394322,Houston
32000,White,25,651.0828526429767,Houston
32000,Hispanic,25,645.4196747967479,Houston
32000,Black,50,607.4249144470252,Houston
32000,Black,-9,597.195750067818,Houston
32000,White,50,679.9060950912044,Houston
32000,Asian,25,742.5889566395664,Houston
32000,AIAN,75,676.51387283237,Houston
32000,AIAN,-9,648.1393854748603,Houston
32000,White,-9,690.2639224341794,Houston
32000,Asian,50,748.7591860120908,Houston
32100,AIAN,50,638.3162790697675,Beaumont
32100,Hispanic,75,680.345308310992,Beaumont
32100,Pooled,25,621.5059041095891,Beaumont
32100,Hispanic,25,644.0418777943368,Beaumont
32100,Pooled,-9,652.1346414371963,Beaumont
32100,Asian,25,720.66,Beaumont
32100,Pooled,50,654.6163395110186,Beaumont
32100,White,-9,670.8953928332962,Beaumont
32100,Asian,75,729.6803278688525,Beaumont
32100,White,25,637.3268292682927,Beaumont
32100,Asian,50,725.1701639344262,Beaumont
32100,White,75,697.0589306930693,Beaumont
32100,Pooled,75,687.7267749124483,Beaumont
32100,Asian,-9,724.1871794871795,Beaumont
32100,AIAN,-9,638.3162790697675,Beaumont
32100,Black,75,617.8645533141211,Beaumont
32100,AIAN,75,664.2837209302326,Beaumont
32100,Black,25,582.5472357723577,Beaumont
32100,Black,-9,590.3183893468612,Beaumont
32100,White,50,667.192879980681,Beaumont
32100,AIAN,25,612.3488372093024,Beaumont
32100,Black,50,600.2058945432393,Beaumont
32100,Hispanic,-9,657.0123563218391,Beaumont
32100,Hispanic,50,662.1935930526644,Beaumont
32201,Black,50,598.9555859590935,Huntsville
32201,Pooled,25,619.5468016194332,Huntsville
32201,Asian,-9,737.925,Huntsville
32201,White,75,695.6435980551054,Huntsville
32201,Pooled,-9,645.5610802624936,Huntsville
32201,Hispanic,25,635.020093457944,Huntsville
32201,Black,25,574.3982089552239,Huntsville
32201,Asian,75,746.55,Huntsville
32201,AIAN,-9,645.05,Huntsville
32201,White,-9,664.6100233100233,Huntsville
32201,Hispanic,50,651.310046728972,Huntsville
32201,Pooled,50,654.087207780226,Huntsville
32201,Hispanic,-9,642.0611721611722,Huntsville
32201,AIAN,50,645.05,Huntsville
32201,White,50,665.8374706693437,Huntsville
32201,Black,-9,581.2161953727507,Huntsville
32201,Black,75,623.512962962963,Huntsville
32201,White,25,636.0313432835821,Huntsville
32201,Hispanic,75,667.6,Huntsville
32201,Asian,50,737.925,Huntsville
32201,AIAN,25,605.9,Huntsville
32201,AIAN,75,684.2,Huntsville
32201,Asian,25,729.3,Huntsville
32201,Pooled,75,688.6276139410188,Huntsville
32202,Hispanic,25,639.1531468531468,Nacogdoches
32202,AIAN,-9,676,Nacogdoches
32202,Black,-9,579.6847826086956,Nacogdoches
32202,White,75,703.7189710610933,Nacogdoches
32202,Pooled,50,657.594920393333,Nacogdoches
32202,Asian,25,697.2,Nacogdoches
32202,White,-9,668.7599715099715,Nacogdoches
32202,Hispanic,75,669.1081632653061,Nacogdoches
32202,AIAN,75,719.6,Nacogdoches
32202,AIAN,25,632.4,Nacogdoches
32202,Black,25,573.5324873096447,Nacogdoches
32202,Asian,50,703.2,Nacogdoches
32202,Pooled,25,621.1485393258426,Nacogdoches
32202,Pooled,-9,647.4360153256705,Nacogdoches
32202,White,25,640.9537084398977,Nacogdoches
32202,AIAN,50,676,Nacogdoches
32202,White,50,672.3363397504954,Nacogdoches
32202,Asian,75,709.2,Nacogdoches
32202,Black,50,594.972304260883,Nacogdoches
32202,Asian,-9,703.2,Nacogdoches
32202,Hispanic,-9,646.7979166666667,Nacogdoches
32202,Hispanic,50,654.1306550592265,Nacogdoches
32202,Black,75,616.4121212121212,Nacogdoches
32202,Pooled,75,694.0413014608233,Nacogdoches
32301,Pooled,25,628.3078041686864,San Angelo
32301,Pooled,50,662.9830131954543,San Angelo
32301,AIAN,75,681.2,San Angelo
32301,Black,75,639.1,San Angelo
32301,White,75,708.9498281786942,San Angelo
32301,Black,50,614.35,San Angelo
32301,AIAN,-9,657.05,San Angelo
32301,Pooled,-9,658.3316932380429,San Angelo
32301,Hispanic,75,666.5748538011696,San Angelo
32301,Asian,25,708.8,San Angelo
32301,Pooled,75,697.6582222222222,San Angelo
32301,White,50,677.9184459168625,San Angelo
32301,Asian,50,719.75,San Angelo
32301,AIAN,25,632.9,San Angelo
32301,Hispanic,-9,627.3616822429907,San Angelo
32301,Asian,-9,719.75,San Angelo
32301,Black,-9,603.255172413793,San Angelo
32301,White,-9,680.6761459307764,San Angelo
32301,Hispanic,50,639.8499534398629,San Angelo
32301,Hispanic,25,613.1250530785562,San Angelo
32301,AIAN,50,657.05,San Angelo
32301,Asian,75,730.7,San Angelo
32301,White,25,646.8870636550308,San Angelo
32301,Black,25,589.6,San Angelo
32302,White,50,679.211433901919,Brady
32302,Black,50,604.875,Brady
32302,Pooled,25,631.903738317757,Brady
32302,Hispanic,-9,624.3105263157895,Brady
32302,White,75,710.7835820895523,Brady
32302,Pooled,50,662.1629217904574,Brady
32302,Hispanic,50,634.6742553191489,Brady
32302,White,25,647.6392857142857,Brady
32302,Black,75,643.1,Brady
32302,Pooled,-9,650.5097087378641,Brady
32302,Hispanic,75,650.64,Brady
32302,Hispanic,25,618.7085106382979,Brady
32302,Pooled,75,692.4221052631578,Brady
